date,year,doy365,mmdd,series,metric,value,is_placeholder
2024-04-02,2024,92,02-abr,Cuenca del Rio Paute,Caudal (m³/s),66.2026375,0
2024-04-02,2024,92,02-abr,Mazar,Caudal (m³/s),44.37543035625,0
2024-04-02,2024,92,02-abr,Mazar,Cota (msnm),2116.384,0
2024-04-02,2024,92,02-abr,Minas San Francisco,Caudal (m³/s),32.82901265833333,0
2024-04-02,2024,92,02-abr,Minas San Francisco,Cota (msnm),790.9,0
2024-04-02,2024,92,02-abr,Molino,Caudal (m³/s),82.86159470833333,0
2024-04-02,2024,92,02-abr,Molino,Cota (msnm),1980.6433105,0
2024-04-02,2024,92,02-abr,Sopladora,Caudal (m³/s),101.38610830833332,0
2024-04-02,2024,92,02-abr,Sopladora,Cota (msnm),1314.0499268,0
2024-04-03,2024,93,03-abr,Cuenca del Rio Paute,Caudal (m³/s),66.30066666666667,0
2024-04-03,2024,93,03-abr,Mazar,Caudal (m³/s),52.65056482958333,0
2024-04-03,2024,93,03-abr,Mazar,Cota (msnm),2116.705,0
2024-04-03,2024,93,03-abr,Minas San Francisco,Caudal (m³/s),116.7440080375,0
2024-04-03,2024,93,03-abr,Minas San Francisco,Cota (msnm),790.21,0
2024-04-03,2024,93,03-abr,Molino,Caudal (m³/s),54.51890454166666,0
2024-04-03,2024,93,03-abr,Molino,Cota (msnm),1979.3859863,0
2024-04-03,2024,93,03-abr,Sopladora,Caudal (m³/s),101.019238855,0
2024-04-03,2024,93,03-abr,Sopladora,Cota (msnm),1314.9975586,0
2024-04-04,2024,94,04-abr,Cuenca del Rio Paute,Caudal (m³/s),74.8927375,0
2024-04-04,2024,94,04-abr,Mazar,Caudal (m³/s),56.7955745375,0
2024-04-04,2024,94,04-abr,Mazar,Cota (msnm),2116.54,0
2024-04-04,2024,94,04-abr,Minas San Francisco,Caudal (m³/s),79.20470000833333,0
2024-04-04,2024,94,04-abr,Minas San Francisco,Cota (msnm),791.06,0
2024-04-04,2024,94,04-abr,Molino,Caudal (m³/s),78.269688875,0
2024-04-04,2024,94,04-abr,Molino,Cota (msnm),1978.7446289,0
2024-04-04,2024,94,04-abr,Sopladora,Caudal (m³/s),93.8048965125,0
2024-04-04,2024,94,04-abr,Sopladora,Cota (msnm),1313.8283691,0
2024-04-05,2024,95,05-abr,Cuenca del Rio Paute,Caudal (m³/s),56.79409166666667,0
2024-04-05,2024,95,05-abr,Mazar,Caudal (m³/s),37.5282973675,0
2024-04-05,2024,95,05-abr,Mazar,Cota (msnm),2116.31,0
2024-04-05,2024,95,05-abr,Minas San Francisco,Caudal (m³/s),52.4465498625,0
2024-04-05,2024,95,05-abr,Minas San Francisco,Cota (msnm),789.24,0
2024-04-05,2024,95,05-abr,Molino,Caudal (m³/s),65.8779205,0
2024-04-05,2024,95,05-abr,Molino,Cota (msnm),1979.0877686,0
2024-04-05,2024,95,05-abr,Sopladora,Caudal (m³/s),64.68541395454545,0
2024-04-05,2024,95,05-abr,Sopladora,Cota (msnm),1314.7290039,0
2024-04-06,2024,96,06-abr,Cuenca del Rio Paute,Caudal (m³/s),63.0199125,0
2024-04-06,2024,96,06-abr,Mazar,Caudal (m³/s),40.20937256916667,0
2024-04-06,2024,96,06-abr,Mazar,Cota (msnm),2116.4,0
2024-04-06,2024,96,06-abr,Minas San Francisco,Caudal (m³/s),50.791771679166665,0
2024-04-06,2024,96,06-abr,Minas San Francisco,Cota (msnm),788.35,0
2024-04-06,2024,96,06-abr,Molino,Caudal (m³/s),58.91068395833334,0
2024-04-06,2024,96,06-abr,Molino,Cota (msnm),1980.0914307,0
2024-04-06,2024,96,06-abr,Sopladora,Caudal (m³/s),46.47231601111111,0
2024-04-06,2024,96,06-abr,Sopladora,Cota (msnm),1315.4610596,0
2024-04-07,2024,97,07-abr,Cuenca del Rio Paute,Caudal (m³/s),52.25160833333333,0
2024-04-07,2024,97,07-abr,Mazar,Caudal (m³/s),31.71863898125,0
2024-04-07,2024,97,07-abr,Mazar,Cota (msnm),2116.23,0
2024-04-07,2024,97,07-abr,Minas San Francisco,Caudal (m³/s),36.789189875,0
2024-04-07,2024,97,07-abr,Minas San Francisco,Cota (msnm),787.37,0
2024-04-07,2024,97,07-abr,Molino,Caudal (m³/s),58.92519266666667,0
2024-04-07,2024,97,07-abr,Molino,Cota (msnm),1981.5997314,0
2024-04-07,2024,97,07-abr,Sopladora,Caudal (m³/s),31.44369603529412,0
2024-04-07,2024,97,07-abr,Sopladora,Cota (msnm),1315.5770264,0
2024-04-08,2024,98,08-abr,Cuenca del Rio Paute,Caudal (m³/s),44.39355833333333,0
2024-04-08,2024,98,08-abr,Mazar,Caudal (m³/s),25.894582939583334,0
2024-04-08,2024,98,08-abr,Mazar,Cota (msnm),2115.83,0
2024-04-08,2024,98,08-abr,Minas San Francisco,Caudal (m³/s),30.64947083333333,0
2024-04-08,2024,98,08-abr,Minas San Francisco,Cota (msnm),787.6,0
2024-04-08,2024,98,08-abr,Molino,Caudal (m³/s),69.55169054166667,0
2024-04-08,2024,98,08-abr,Molino,Cota (msnm),1981.0916748,0
2024-04-08,2024,98,08-abr,Sopladora,Caudal (m³/s),94.54556416,0
2024-04-08,2024,98,08-abr,Sopladora,Cota (msnm),1315.0151367,0
2024-04-09,2024,99,09-abr,Cuenca del Rio Paute,Caudal (m³/s),50.670683333333336,0
2024-04-09,2024,99,09-abr,Mazar,Caudal (m³/s),28.46234683625,0
2024-04-09,2024,99,09-abr,Mazar,Cota (msnm),2115.46,0
2024-04-09,2024,99,09-abr,Minas San Francisco,Caudal (m³/s),28.781520991666667,0
2024-04-09,2024,99,09-abr,Minas San Francisco,Cota (msnm),788.22,0
2024-04-09,2024,99,09-abr,Molino,Caudal (m³/s),64.15739270833333,0
2024-04-09,2024,99,09-abr,Molino,Cota (msnm),1980.5415039,0
2024-04-09,2024,99,09-abr,Sopladora,Caudal (m³/s),84.52166784782608,0
2024-04-09,2024,99,09-abr,Sopladora,Cota (msnm),1314.0411377,0
2024-04-10,2024,100,10-abr,Cuenca del Rio Paute,Caudal (m³/s),52.245475,0
2024-04-10,2024,100,10-abr,Mazar,Caudal (m³/s),34.198983849583335,0
2024-04-10,2024,100,10-abr,Mazar,Cota (msnm),2115.37,0
2024-04-10,2024,100,10-abr,Minas San Francisco,Caudal (m³/s),27.8149024,0
2024-04-10,2024,100,10-abr,Minas San Francisco,Cota (msnm),786.97,0
2024-04-10,2024,100,10-abr,Molino,Caudal (m³/s),57.0882635,0
2024-04-10,2024,100,10-abr,Molino,Cota (msnm),1979.3790283,0
2024-04-10,2024,100,10-abr,Sopladora,Caudal (m³/s),90.78966849545456,0
2024-04-10,2024,100,10-abr,Sopladora,Cota (msnm),1314.9975586,0
2024-04-11,2024,101,11-abr,Cuenca del Rio Paute,Caudal (m³/s),31.7110625,0
2024-04-11,2024,101,11-abr,Mazar,Caudal (m³/s),21.01489168208333,0
2024-04-11,2024,101,11-abr,Mazar,Cota (msnm),2114.5,0
2024-04-11,2024,101,11-abr,Minas San Francisco,Caudal (m³/s),27.936763966666668,0
2024-04-11,2024,101,11-abr,Minas San Francisco,Cota (msnm),785.1,0
2024-04-11,2024,101,11-abr,Molino,Caudal (m³/s),72.85256208333334,0
2024-04-11,2024,101,11-abr,Molino,Cota (msnm),1977.5681152,0
2024-04-11,2024,101,11-abr,Sopladora,Caudal (m³/s),114.40870856666666,0
2024-04-11,2024,101,11-abr,Sopladora,Cota (msnm),1314.5672607,0
2024-04-12,2024,102,12-abr,Cuenca del Rio Paute,Caudal (m³/s),20.15938333333333,0
2024-04-12,2024,102,12-abr,Mazar,Caudal (m³/s),13.64724327875,0
2024-04-12,2024,102,12-abr,Mazar,Cota (msnm),2112.89,0
2024-04-12,2024,102,12-abr,Minas San Francisco,Caudal (m³/s),28.692062125,0
2024-04-12,2024,102,12-abr,Minas San Francisco,Cota (msnm),784.71,0
2024-04-12,2024,102,12-abr,Molino,Caudal (m³/s),78.99835454166667,0
2024-04-12,2024,102,12-abr,Molino,Cota (msnm),1974.4506836,0
2024-04-12,2024,102,12-abr,Sopladora,Caudal (m³/s),145.89144033333332,0
2024-04-12,2024,102,12-abr,Sopladora,Cota (msnm),1315.979126,0
2024-04-13,2024,103,13-abr,Cuenca del Rio Paute,Caudal (m³/s),31.44325,0
2024-04-13,2024,103,13-abr,Mazar,Caudal (m³/s),12.597156944583332,0
2024-04-13,2024,103,13-abr,Mazar,Cota (msnm),2111.3,0
2024-04-13,2024,103,13-abr,Minas San Francisco,Caudal (m³/s),22.609384404166665,0
2024-04-13,2024,103,13-abr,Minas San Francisco,Cota (msnm),785.04,0
2024-04-13,2024,103,13-abr,Molino,Caudal (m³/s),106.75216920833331,0
2024-04-13,2024,103,13-abr,Molino,Cota (msnm),1973.351,0
2024-04-13,2024,103,13-abr,Sopladora,Caudal (m³/s),119.04481826666668,0
2024-04-13,2024,103,13-abr,Sopladora,Cota (msnm),1314.5500488,0
2024-04-14,2024,104,14-abr,Cuenca del Rio Paute,Caudal (m³/s),40.129,0
2024-04-14,2024,104,14-abr,Mazar,Caudal (m³/s),15.614932352916666,0
2024-04-14,2024,104,14-abr,Mazar,Cota (msnm),2109.86,0
2024-04-14,2024,104,14-abr,Minas San Francisco,Caudal (m³/s),21.524344670833333,0
2024-04-14,2024,104,14-abr,Minas San Francisco,Cota (msnm),784.7,0
2024-04-14,2024,104,14-abr,Molino,Caudal (m³/s),103.67194308333332,0
2024-04-14,2024,104,14-abr,Molino,Cota (msnm),1974.6279297,0
2024-04-14,2024,104,14-abr,Sopladora,Caudal (m³/s),86.58163573333333,0
2024-04-14,2024,104,14-abr,Sopladora,Cota (msnm),1314.6763916,0
2024-04-15,2024,105,15-abr,Cuenca del Rio Paute,Caudal (m³/s),27.323325,0
2024-04-15,2024,105,15-abr,Mazar,Caudal (m³/s),16.661844545416667,0
2024-04-15,2024,105,15-abr,Mazar,Cota (msnm),2108.97,0
2024-04-15,2024,105,15-abr,Minas San Francisco,Caudal (m³/s),20.487897454166667,0
2024-04-15,2024,105,15-abr,Minas San Francisco,Cota (msnm),785.2,0
2024-04-15,2024,105,15-abr,Molino,Caudal (m³/s),65.158662875,0
2024-04-15,2024,105,15-abr,Molino,Cota (msnm),1971.6542,0
2024-04-15,2024,105,15-abr,Sopladora,Caudal (m³/s),101.67991474583332,0
2024-04-15,2024,105,15-abr,Sopladora,Cota (msnm),1315.3718262,0
2024-04-16,2024,106,16-abr,Cuenca del Rio Paute,Caudal (m³/s),50.36998333333333,0
2024-04-16,2024,106,16-abr,Mazar,Caudal (m³/s),30.635265874166667,0
2024-04-16,2024,106,16-abr,Mazar,Cota (msnm),2107.875,0
2024-04-16,2024,106,16-abr,Minas San Francisco,Caudal (m³/s),20.85992613333333,0
2024-04-16,2024,106,16-abr,Minas San Francisco,Cota (msnm),784.04,0
2024-04-16,2024,106,16-abr,Molino,Caudal (m³/s),105.18369733333331,0
2024-04-16,2024,106,16-abr,Molino,Cota (msnm),1974.0891113,0
2024-04-16,2024,106,16-abr,Sopladora,Caudal (m³/s),96.50934009444444,0
2024-04-16,2024,106,16-abr,Sopladora,Cota (msnm),1315.7471924,0
2024-04-17,2024,107,17-abr,Cuenca del Rio Paute,Caudal (m³/s),69.55659166666666,0
2024-04-17,2024,107,17-abr,Mazar,Caudal (m³/s),37.13119929416667,0
2024-04-17,2024,107,17-abr,Mazar,Cota (msnm),2106.66,0
2024-04-17,2024,107,17-abr,Minas San Francisco,Caudal (m³/s),23.755013420833333,0
2024-04-17,2024,107,17-abr,Minas San Francisco,Cota (msnm),784.87,0
2024-04-17,2024,107,17-abr,Molino,Caudal (m³/s),122.25303875,0
2024-04-17,2024,107,17-abr,Molino,Cota (msnm),1976.0598145,0
2024-04-17,2024,107,17-abr,Sopladora,Caudal (m³/s),81.01819032916667,0
2024-04-17,2024,107,17-abr,Sopladora,Cota (msnm),1315.7471924,0
2024-04-18,2024,108,18-abr,Cuenca del Rio Paute,Caudal (m³/s),70.99092916666666,0
2024-04-18,2024,108,18-abr,Mazar,Caudal (m³/s),52.11137436083333,0
2024-04-18,2024,108,18-abr,Mazar,Cota (msnm),2107.86,0
2024-04-18,2024,108,18-abr,Minas San Francisco,Caudal (m³/s),23.825754479166665,0
2024-04-18,2024,108,18-abr,Minas San Francisco,Cota (msnm),783.82,0
2024-04-18,2024,108,18-abr,Molino,Caudal (m³/s),17.5341805,0
2024-04-18,2024,108,18-abr,Molino,Cota (msnm),1974.5217285,0
2024-04-18,2024,108,18-abr,Sopladora,Caudal (m³/s),62.830498271428574,0
2024-04-18,2024,108,18-abr,Sopladora,Cota (msnm),1315.6506348,0
2024-04-19,2024,109,19-abr,Cuenca del Rio Paute,Caudal (m³/s),134.18858333333333,0
2024-04-19,2024,109,19-abr,Mazar,Caudal (m³/s),99.96915390333334,0
2024-04-19,2024,109,19-abr,Mazar,Cota (msnm),2108.87,0
2024-04-19,2024,109,19-abr,Minas San Francisco,Caudal (m³/s),42.9383860375,0
2024-04-19,2024,109,19-abr,Minas San Francisco,Cota (msnm),787.13,0
2024-04-19,2024,109,19-abr,Molino,Caudal (m³/s),94.81904191666666,0
2024-04-19,2024,109,19-abr,Molino,Cota (msnm),1976.1361084,0
2024-04-19,2024,109,19-abr,Sopladora,Caudal (m³/s),67.76402081818182,0
2024-04-19,2024,109,19-abr,Sopladora,Cota (msnm),1313.4071045,0
2024-04-20,2024,110,20-abr,Cuenca del Rio Paute,Caudal (m³/s),77.56125,0
2024-04-20,2024,110,20-abr,Mazar,Caudal (m³/s),56.84000269208333,0
2024-04-20,2024,110,20-abr,Mazar,Cota (msnm),2110.1,0
2024-04-20,2024,110,20-abr,Minas San Francisco,Caudal (m³/s),40.10779474583333,0
2024-04-20,2024,110,20-abr,Minas San Francisco,Cota (msnm),787.55,0
2024-04-20,2024,110,20-abr,Molino,Caudal (m³/s),18.402574666666663,0
2024-04-20,2024,110,20-abr,Molino,Cota (msnm),1976.0386963,0
2024-04-20,2024,110,20-abr,Sopladora,Caudal (m³/s),50.1399699625,0
2024-04-20,2024,110,20-abr,Sopladora,Cota (msnm),1315.3363037,0
2024-04-21,2024,111,21-abr,Cuenca del Rio Paute,Caudal (m³/s),79.49917083333334,0
2024-04-21,2024,111,21-abr,Mazar,Caudal (m³/s),52.21669026958333,0
2024-04-21,2024,111,21-abr,Mazar,Cota (msnm),2110.88,0
2024-04-21,2024,111,21-abr,Minas San Francisco,Caudal (m³/s),64.08270933333333,0
2024-04-21,2024,111,21-abr,Minas San Francisco,Cota (msnm),789.1,0
2024-04-21,2024,111,21-abr,Molino,Caudal (m³/s),44.57522020833333,0
2024-04-21,2024,111,21-abr,Molino,Cota (msnm),1977.3012695,0
2024-04-21,2024,111,21-abr,Sopladora,Caudal (m³/s),35.35374096,0
2024-04-21,2024,111,21-abr,Sopladora,Cota (msnm),1315.3908691,0
2024-04-22,2024,112,22-abr,Cuenca del Rio Paute,Caudal (m³/s),139.53455416666668,0
2024-04-22,2024,112,22-abr,Mazar,Caudal (m³/s),92.73868671958331,0
2024-04-22,2024,112,22-abr,Mazar,Cota (msnm),2112.12,0
2024-04-22,2024,112,22-abr,Minas San Francisco,Caudal (m³/s),50.87695734166667,0
2024-04-22,2024,112,22-abr,Minas San Francisco,Cota (msnm),790.61,0
2024-04-22,2024,112,22-abr,Molino,Caudal (m³/s),85.12208595833333,0
2024-04-22,2024,112,22-abr,Molino,Cota (msnm),1979.0877686,0
2024-04-22,2024,112,22-abr,Sopladora,Caudal (m³/s),52.19092141904762,0
2024-04-22,2024,112,22-abr,Sopladora,Cota (msnm),1314.7923584,0
2024-04-23,2024,113,23-abr,Cuenca del Rio Paute,Caudal (m³/s),97.1268625,0
2024-04-23,2024,113,23-abr,Mazar,Caudal (m³/s),64.51355803958333,0
2024-04-23,2024,113,23-abr,Mazar,Cota (msnm),2112.97,0
2024-04-23,2024,113,23-abr,Minas San Francisco,Caudal (m³/s),46.82985718333333,0
2024-04-23,2024,113,23-abr,Minas San Francisco,Cota (msnm),789.39,0
2024-04-23,2024,113,23-abr,Molino,Caudal (m³/s),46.5554565,0
2024-04-23,2024,113,23-abr,Molino,Cota (msnm),1979.2912598,0
2024-04-23,2024,113,23-abr,Sopladora,Caudal (m³/s),75.52343411428572,0
2024-04-23,2024,113,23-abr,Sopladora,Cota (msnm),1315.2467041,0
2024-04-24,2024,114,24-abr,Cuenca del Rio Paute,Caudal (m³/s),91.90621666666668,0
2024-04-24,2024,114,24-abr,Mazar,Caudal (m³/s),64.1696173,0
2024-04-24,2024,114,24-abr,Mazar,Cota (msnm),2113.42,0
2024-04-24,2024,114,24-abr,Minas San Francisco,Caudal (m³/s),47.19085957916667,0
2024-04-24,2024,114,24-abr,Minas San Francisco,Cota (msnm),789.51,0
2024-04-24,2024,114,24-abr,Molino,Caudal (m³/s),78.983018125,0
2024-04-24,2024,114,24-abr,Molino,Cota (msnm),1980.807373,0
2024-04-24,2024,114,24-abr,Sopladora,Caudal (m³/s),59.621002175,0
2024-04-24,2024,114,24-abr,Sopladora,Cota (msnm),1314.9873047,0
2024-04-25,2024,115,25-abr,Cuenca del Rio Paute,Caudal (m³/s),79.58792916666667,0
2024-04-25,2024,115,25-abr,Mazar,Caudal (m³/s),55.54273493125,0
2024-04-25,2024,115,25-abr,Mazar,Cota (msnm),2114.27,0
2024-04-25,2024,115,25-abr,Minas San Francisco,Caudal (m³/s),39.10857137083333,0
2024-04-25,2024,115,25-abr,Minas San Francisco,Cota (msnm),788.21,0
2024-04-25,2024,115,25-abr,Molino,Caudal (m³/s),37.232446375,0
2024-04-25,2024,115,25-abr,Molino,Cota (msnm),1981.6085205,0
2024-04-25,2024,115,25-abr,Sopladora,Caudal (m³/s),46.1962602625,0
2024-04-25,2024,115,25-abr,Sopladora,Cota (msnm),1315.8543701,0
2024-04-26,2024,116,26-abr,Cuenca del Rio Paute,Caudal (m³/s),69.20408333333333,0
2024-04-26,2024,116,26-abr,Mazar,Caudal (m³/s),48.6811154075,0
2024-04-26,2024,116,26-abr,Mazar,Cota (msnm),2114.79,0
2024-04-26,2024,116,26-abr,Minas San Francisco,Caudal (m³/s),47.4672029375,0
2024-04-26,2024,116,26-abr,Minas San Francisco,Cota (msnm),787.89,0
2024-04-26,2024,116,26-abr,Molino,Caudal (m³/s),43.91435233333333,0
2024-04-26,2024,116,26-abr,Molino,Cota (msnm),1982.4393311,0
2024-04-26,2024,116,26-abr,Sopladora,Caudal (m³/s),61.85987248888889,0
2024-04-26,2024,116,26-abr,Sopladora,Cota (msnm),1315.0941162,0
2024-04-27,2024,117,27-abr,Cuenca del Rio Paute,Caudal (m³/s),65.42254166666666,0
2024-04-27,2024,117,27-abr,Mazar,Caudal (m³/s),45.25045761541666,0
2024-04-27,2024,117,27-abr,Mazar,Cota (msnm),2115.06,0
2024-04-27,2024,117,27-abr,Minas San Francisco,Caudal (m³/s),48.03272347083333,0
2024-04-27,2024,117,27-abr,Minas San Francisco,Cota (msnm),787.64,0
2024-04-27,2024,117,27-abr,Molino,Caudal (m³/s),54.66044033333333,0
2024-04-27,2024,117,27-abr,Molino,Cota (msnm),1981.0960693,0
2024-04-27,2024,117,27-abr,Sopladora,Caudal (m³/s),110.31398920526316,0
2024-04-27,2024,117,27-abr,Sopladora,Cota (msnm),1315.0151367,0
2024-04-28,2024,118,28-abr,Cuenca del Rio Paute,Caudal (m³/s),150.79355833333332,0
2024-04-28,2024,118,28-abr,Mazar,Caudal (m³/s),108.84298904208332,0
2024-04-28,2024,118,28-abr,Mazar,Cota (msnm),2117.19,0
2024-04-28,2024,118,28-abr,Minas San Francisco,Caudal (m³/s),49.493343754166666,0
2024-04-28,2024,118,28-abr,Minas San Francisco,Cota (msnm),788.93,0
2024-04-28,2024,118,28-abr,Molino,Caudal (m³/s),42.60327345833333,0
2024-04-28,2024,118,28-abr,Molino,Cota (msnm),1981.6848145,0
2024-04-28,2024,118,28-abr,Sopladora,Caudal (m³/s),41.39464965882353,0
2024-04-28,2024,118,28-abr,Sopladora,Cota (msnm),1314.0411377,0
2024-04-29,2024,119,29-abr,Cuenca del Rio Paute,Caudal (m³/s),103.27145,0
2024-04-29,2024,119,29-abr,Mazar,Caudal (m³/s),69.52582694375,0
2024-04-29,2024,119,29-abr,Mazar,Cota (msnm),2117.77,0
2024-04-29,2024,119,29-abr,Minas San Francisco,Caudal (m³/s),43.6295155875,0
2024-04-29,2024,119,29-abr,Minas San Francisco,Cota (msnm),788.41,0
2024-04-29,2024,119,29-abr,Molino,Caudal (m³/s),66.17479725,0
2024-04-29,2024,119,29-abr,Molino,Cota (msnm),1982.5788574,0
2024-04-29,2024,119,29-abr,Sopladora,Caudal (m³/s),54.756669335,0
2024-04-29,2024,119,29-abr,Sopladora,Cota (msnm),1314.8537598,0
2024-04-30,2024,120,30-abr,Cuenca del Rio Paute,Caudal (m³/s),87.37230833333334,0
2024-04-30,2024,120,30-abr,Mazar,Caudal (m³/s),60.085284342916665,0
2024-04-30,2024,120,30-abr,Mazar,Cota (msnm),2118.38,0
2024-04-30,2024,120,30-abr,Minas San Francisco,Caudal (m³/s),43.52134720833333,0
2024-04-30,2024,120,30-abr,Minas San Francisco,Cota (msnm),787.75,0
2024-04-30,2024,120,30-abr,Molino,Caudal (m³/s),54.556165791666665,0
2024-04-30,2024,120,30-abr,Molino,Cota (msnm),1983.5799561,0
2024-04-30,2024,120,30-abr,Sopladora,Caudal (m³/s),39.05040436111111,0
2024-04-30,2024,120,30-abr,Sopladora,Cota (msnm),1315.237915,0
2024-05-01,2024,121,01-may,Cuenca del Rio Paute,Caudal (m³/s),75.97880416666666,0
2024-05-01,2024,121,01-may,Mazar,Caudal (m³/s),51.03750580125,0
2024-05-01,2024,121,01-may,Mazar,Cota (msnm),2119.06,0
2024-05-01,2024,121,01-may,Minas San Francisco,Caudal (m³/s),35.82473887916667,0
2024-05-01,2024,121,01-may,Minas San Francisco,Cota (msnm),787.11,0
2024-05-01,2024,121,01-may,Molino,Caudal (m³/s),43.65430908333333,0
2024-05-01,2024,121,01-may,Molino,Cota (msnm),1983.5765381,0
2024-05-01,2024,121,01-may,Sopladora,Caudal (m³/s),52.85722914736842,0
2024-05-01,2024,121,01-may,Sopladora,Cota (msnm),1314.9605713,0
2024-05-02,2024,122,02-may,Cuenca del Rio Paute,Caudal (m³/s),68.06927083333333,0
2024-05-02,2024,122,02-may,Mazar,Caudal (m³/s),42.68977587958334,0
2024-05-02,2024,122,02-may,Mazar,Cota (msnm),2119.48,0
2024-05-02,2024,122,02-may,Minas San Francisco,Caudal (m³/s),36.087769975,0
2024-05-02,2024,122,02-may,Minas San Francisco,Cota (msnm),786.15,0
2024-05-02,2024,122,02-may,Molino,Caudal (m³/s),43.93625608333333,0
2024-05-02,2024,122,02-may,Molino,Cota (msnm),1983.1413574,0
2024-05-02,2024,122,02-may,Sopladora,Caudal (m³/s),68.25978991052632,0
2024-05-02,2024,122,02-may,Sopladora,Cota (msnm),1315.6506348,0
2024-05-03,2024,123,03-may,Cuenca del Rio Paute,Caudal (m³/s),61.73276666666667,0
2024-05-03,2024,123,03-may,Mazar,Caudal (m³/s),40.94773767666667,0
2024-05-03,2024,123,03-may,Mazar,Cota (msnm),2119.68,0
2024-05-03,2024,123,03-may,Minas San Francisco,Caudal (m³/s),37.597615420833336,0
2024-05-03,2024,123,03-may,Minas San Francisco,Cota (msnm),787.82,0
2024-05-03,2024,123,03-may,Molino,Caudal (m³/s),54.79894125,0
2024-05-03,2024,123,03-may,Molino,Cota (msnm),1982.9578857,0
2024-05-03,2024,123,03-may,Sopladora,Caudal (m³/s),62.7517744125,0
2024-05-03,2024,123,03-may,Sopladora,Cota (msnm),1314.765625,0
2024-05-04,2024,124,04-may,Cuenca del Rio Paute,Caudal (m³/s),125.5702875,0
2024-05-04,2024,124,04-may,Mazar,Caudal (m³/s),94.23746048708334,0
2024-05-04,2024,124,04-may,Mazar,Cota (msnm),2120.73,0
2024-05-04,2024,124,04-may,Minas San Francisco,Caudal (m³/s),56.08683270833333,0
2024-05-04,2024,124,04-may,Minas San Francisco,Cota (msnm),787.35,0
2024-05-04,2024,124,04-may,Molino,Caudal (m³/s),61.64270079166667,0
2024-05-04,2024,124,04-may,Molino,Cota (msnm),1982.8562012,0
2024-05-04,2024,124,04-may,Sopladora,Caudal (m³/s),65.68249511666667,0
2024-05-04,2024,124,04-may,Sopladora,Cota (msnm),1314.3902588,0
2024-05-05,2024,125,05-may,Cuenca del Rio Paute,Caudal (m³/s),234.5339708333333,0
2024-05-05,2024,125,05-may,Mazar,Caudal (m³/s),147.42489713833334,0
2024-05-05,2024,125,05-may,Mazar,Cota (msnm),2122.13,0
2024-05-05,2024,125,05-may,Minas San Francisco,Caudal (m³/s),71.9262626625,0
2024-05-05,2024,125,05-may,Minas San Francisco,Cota (msnm),788.394,0
2024-05-05,2024,125,05-may,Molino,Caudal (m³/s),158.66709279166668,0
2024-05-05,2024,125,05-may,Molino,Cota (msnm),1985.026001,0
2024-05-05,2024,125,05-may,Sopladora,Caudal (m³/s),109.24442112173914,0
2024-05-05,2024,125,05-may,Sopladora,Cota (msnm),1314.8186035,0
2024-05-06,2024,126,06-may,Cuenca del Rio Paute,Caudal (m³/s),147.698925,0
2024-05-06,2024,126,06-may,Mazar,Caudal (m³/s),100.45026156583332,0
2024-05-06,2024,126,06-may,Mazar,Cota (msnm),2123.34,0
2024-05-06,2024,126,06-may,Minas San Francisco,Caudal (m³/s),59.702121920833335,0
2024-05-06,2024,126,06-may,Minas San Francisco,Cota (msnm),789.37,0
2024-05-06,2024,126,06-may,Molino,Caudal (m³/s),77.97520925,0
2024-05-06,2024,126,06-may,Molino,Cota (msnm),1985.286499,0
2024-05-06,2024,126,06-may,Sopladora,Caudal (m³/s),62.15456283333334,0
2024-05-06,2024,126,06-may,Sopladora,Cota (msnm),1315.3626709,0
2024-05-07,2024,127,07-may,Cuenca del Rio Paute,Caudal (m³/s),118.38074166666668,0
2024-05-07,2024,127,07-may,Mazar,Caudal (m³/s),87.55499429041667,0
2024-05-07,2024,127,07-may,Mazar,Cota (msnm),2124.83,0
2024-05-07,2024,127,07-may,Minas San Francisco,Caudal (m³/s),65.46415756666667,0
2024-05-07,2024,127,07-may,Minas San Francisco,Cota (msnm),790.7,0
2024-05-07,2024,127,07-may,Molino,Caudal (m³/s),32.10819191666667,0
2024-05-07,2024,127,07-may,Molino,Cota (msnm),1985.1031494,0
2024-05-07,2024,127,07-may,Sopladora,Caudal (m³/s),51.52199446111111,0
2024-05-07,2024,127,07-may,Sopladora,Cota (msnm),1315.0505371,0
2024-05-08,2024,128,08-may,Cuenca del Rio Paute,Caudal (m³/s),158.08847916666667,0
2024-05-08,2024,128,08-may,Mazar,Caudal (m³/s),106.12238183666666,0
2024-05-08,2024,128,08-may,Mazar,Cota (msnm),2125.83,0
2024-05-08,2024,128,08-may,Minas San Francisco,Caudal (m³/s),116.3856246875,0
2024-05-08,2024,128,08-may,Minas San Francisco,Cota (msnm),792.19,0
2024-05-08,2024,128,08-may,Molino,Caudal (m³/s),90.01096616666666,0
2024-05-08,2024,128,08-may,Molino,Cota (msnm),1985.5523682,0
2024-05-08,2024,128,08-may,Sopladora,Caudal (m³/s),110.51772675882351,0
2024-05-08,2024,128,08-may,Sopladora,Cota (msnm),1314.5058594,0
2024-05-09,2024,129,09-may,Cuenca del Rio Paute,Caudal (m³/s),125.526175,0
2024-05-09,2024,129,09-may,Mazar,Caudal (m³/s),91.86709070083332,0
2024-05-09,2024,129,09-may,Mazar,Cota (msnm),2127.28,0
2024-05-09,2024,129,09-may,Minas San Francisco,Caudal (m³/s),62.930207558333336,0
